"New Sitemap","Novo Sitemap"
"New Store View","Nova View da Loja"
"New System Template","Novo Template de Sistema"
"New Tag","Nova Tag"
"New Template","Novo Template"
"New User","Novo Usuário"
"New Variable","Nova Variável"
"New Website","Novo Website"
"New admin password","Novo password de admin"
"Newsletter","Newsletter"
"Newsletter Problems","Problemas de Newsletter"
"Newsletter Queue","Fila de Newsletters"
"Newsletter Subscribers","Assinantes da Newsletter"
"Newsletter Templates","Templates de Newsletter"
"Next month (hold for menu)","Próximo mês (mantenha pressionado para ver o menu)"
"Next page","Próxima página"
"Next year (hold for menu)","Próximo ano (mantenha pressionado para ver o menu)"
"No","Não"
"No (price without tax)","Não (preço sem impostos)"
"No Data Found","Nenhum Dado Encontrado"
"No Templates Found","Nenhum Template Encontrado"
"No change","Nenhuma alteração"
"No customer id defined.","Nenhum id de cliente definido."
"No information available.","Nenhuma informação disponível."
"No profile loaded...","Nenhum perfil foi carregado..."
"No records found for this period.","Nenhum registro encontrado para o período selecionado."
"No records found.","Nenhum registro encontrado."
"No report code specified.","Código de relatório não especificado."
"No search keywords.","Nenhuma palavra-chave especificada."
"No search modules were registered","Nenhum módulo de busca foi registrado"
"No wishlist item id defined.","Nenhum id de item da lista de desejos foi definido."
"None","Nenhum"
"Note:","Nota:"
"Notes","Notas"
"Notifications","Notificações"
"Number of Orders","Número de Pedidos"
"Number of Uses","Número de Usos"
"Number of records:","Número de registros:"
"Old rate:","Taxa antiga:"
"On my website","No meu website"
"Once you log into your Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Depois que você logar na sua conta Payflow Link, navegue até o menu Service Settings - Hosted Checkout Pages - Set Up e configure as opções mostradas abaixo"
"One or more media files failed to be synchronized during the media storages syncronization process. Refer to the log file for details.","A sincronização de um ou mais arquivos de mídia falhou. Para maiores informações, consulte o log."
"One or more of the Cache Types are invalidated:","Um ou mais tipos de cache foram invalidados:"
"Online Customers","Clientes Online"
"Only attributes with scope ""Global"", input type ""Dropdown"" and Use To Create Configurable Product ""Yes"" are available.","Apenas atributos com escopo ""Global"", do tipo ""Dropdown"" e com a opção Usado na Criação de Produtos Configuráveis com valor ""Sim"" são mostrados aqui."
"Only custom theme can be deleted","Apenas temas customizados podem ser deletados"
"Only default theme can be reset","Apenas o tema padrão pode ser resetado"
"Only mapped fields","Apenas campos mapeados"
"Optional","Opcional"
"Options","Opções"
"Options menu items","Itens do menu de opções"
"Order","Pedido"
"Order #%s","Pedido #%s"
"Order #%s (%s)","Pedido #%s (%s)"
"Order Created Date","Data de Criação do Pedido"
"Order ID","ID do Pedido"
"Order Totals","Totais do Pedido"
"Order Updated Date","Data de Atualização do Pedido"
"Order Updated Date report is real-time, does not need statistics refreshing.","O relatorio com as Datas dos Pedidos Atualizados é exibido em tempo real e não necessita de atualização."
"Order cannot be placed.","O pedido não pode ser realizado."
"Orders","Pedidos"
"Original Magento attribute names in first row:","Nomes dos atributos originais do Magento na primeira coluna:"
"Out of stock","Esgotado"
"PDT (Payment Data Transfer) Only","Apenas PDT (Payment Data Transfer)"
"Package","Pacotes"
"Package Extensions","Extensões e Pacotes"
"Packages","Pacotes"
"Page","Página"
"Pages","Páginas"
"Parent Product Thumbnail","Miniatura do Produto Pai"
"Parent Transaction ID","ID da Transação Pai"
"Passive mode","Modo passivo"
"Password","Senha"
"Password Confirmation","Confirmação de Senha"
"Password confirmation must be same as password.","A confirmação de senha deve igual a senha digitada."
"Password must be at least of %d characters.","A senha deve ter pelo menos %d caracteres."
"Password must include both numeric and alphabetic characters.","Senhas devem possuir números e letras."
"Password:","Senha:"
"Path","Caminho"
"Path:","Caminho:"
"Payment method instance is not available.","Instância do método de pagamento não disponível."
"Payment method is not available.","Método de pagamento não disponível."
"Payment method must be specified.","O método de pagamento deve ser especificado."
"Pending Reviews","Reviews Pendentes"
"Pending Tags","Tags Pendentes"
"Per Item","Por Item"
"Per Order","Por Pedido"
"Percent","Porcento"
"Performed At","Realizado Em"
"Period","Período"
"Permanent (301)","Permanente (301)"
"Permissions","Permissões"
"Personal Information","Informações Pessoais"
"Phone:","Telefone:"
"Please Select","Favor Selecionar"
"Please confirm site switching. All data that hasn\'t been saved will be lost.","Favor confirmar a mudança de site. Todos os dados que não foram salvos serão perdidos."
"Please continue with placing order.","Por favor prossiga com a realização do seu pedido."
"Please enter 6 or more characters.","Por favor digite 6 ou mais caracteres."
"Please enter a number greater than 0 in this field.","Por favor digite um número maior que 0."
"Please enter a valid $ amount. For example $100.00.","Por favor digite um valor em dinheiro válido. Por exemplo $100.00."
"Please enter a valid URL. For example http://www.example.com or www.example.com","Por favor digite uma URL válida. Por exemplo http://www.exemplo.com ou www.exemplo.com"
"Please enter a valid URL. http:// is required","Por favor digite uma URL válida. o http:// é obrigatório"
"Please enter a valid credit card number.","Por favor digite um número de cartão de crédito válido."
"Please enter a valid date.","Por favor digite uma data válida."
"Please enter a valid email address. For example johndoe@domain.com.","Por favor digite um endereço de email válido. Por exemplo johndoe@domain.com."
"Please enter a valid email.","Por favor digite um email válido."
"Please enter a valid number in this field.","Por favor digite um número válido."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Por favor digite um número de telefone válido. Por exemplo (123) 456-7890 ou 123-456-7890."
"Please enter a valid social security number. For example 123-45-6789.","Por favor digite um número de segurança social (SSN) válido. Por exemplo 123-45-6789."
"Please enter a valid value from list","Por favor digite um valor dentre os da lista"
"Please enter a valid value, ex: 10,20,30","Por favor digite um valor válido, ex: 10,20,30"
"Please enter a valid zip code.","Por favor digite um CEP válido."
"Please enter a valid zip code. For example 90602 or 90602-1234.","Por favor digite um CEP válido. Por exemplo 90602 ou 90602-1234."
"Please enter another credit card number to complete your purchase.","Por favor digite um número de cartão de crédito diferente para finalizar a sua compra."
"Please enter valid password.","Por favor digite uma senha válida."
"Please make sure that all global admin search modules are installed and activated.","Por favor certifique-se que todos os módulos globais de busca do admin estão instalados e ativados."
"Please make sure that your changes were saved before running the profile.","Por favor certifique-se que todas as alterações foram salvas antes de executar o profiler."
"Please make sure your passwords match.","Por favor certifique-se que as senhas são iguais."
"Please select State/Province.","Por favor selecione o Estado."
"Please select a customer.","Por favor selecione um cliente."
"Please select a store.","Por favor selecione uma loja."
"Please select an option.","Por favor selecione uma opção."
"Please select catalog searches.","Por favor selecione uma busca de catálogo."
"Please select customer(s).","Por favor selecione um cliente(s)."
"Please select message(s).","Por favor selecione uma mensagem(s)."
"Please select one of the above options.","Por favor selecione uma das opções acima."
"Please select one of the options.","Por favor selecione uma das opções."
"Please select review(s).","Por favor selecione um review(s)."
"Please select tag(s).","Por favor selecione uma tag(s)."
"Please specify at least start or end date.","Por favor especifique a data inicial ou final."
"Please specify the admin custom URL.","Por favor especifique a URL customizada para o admin."
"Please try to logout and sign in again.","Por favor faça o logout e logue novamente."
"Please use in this field only ""a-z,0-9,_"".","Por favor utilize apenas os caracteres ""a-z,0-9,_"".nesse campo"
"Please use letters only (a-z) in this field.","Por favor utilize apenas letras (a-z) nesse campo."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Por favor utilize apenas números nesse campo. Não use espaços ou outros caracteres como espaços ou vírgulas."
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Por favor utilize apenas letras (a-z) ou números (0-9) nesse campo. Espaços e outros caracteres não são permitidos."
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","Por favor utilize apenas letras (a-z), números (0-9), espaços e # nesse campo."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Por favor preencha a data no seguinte formato: dd/mm/yyyy. Por exemplo 17/03/2006 Para 17 de Março de 2006."
"Please wait while the indexes are being refreshed.","Por favor aguarde enquanto os índices estão sendo atualizados."
"Please wait, loading...","Aguarde, carregando..."
"Please wait...","Por favor aguarde..."
"Please, add some answers to this poll first.","Por favor, adicione opções a essa enquete."
"Please, select ""Visible in Stores"" for this poll first.","Por favor, preencha a opção ""Visível nas Lojas"" para essa enquete."
"Poll Manager","Gerenciador de Enquetes"
"Polls","Enquetes"
"Popular","Popular"
"Position of Watermark for %s","Posição da marca d'água para %s"
"Pregenerated product images files.","Arquivos de imagem pré-renderizados para produtos."
"Preset Theme","Temas Pré-definidos"
"Prev. month (hold for menu)","Mês ant. (mantenha pressionado para ver o menu)"
"Prev. year (hold for menu)","Ano ant.(mantenha pressionado para ver o menu)"
"Preview","Preview"
"Preview Template","Preview do Template"
"Previous page","Página anterior"
"Price alert subscription was saved.","A assinatura do Alerta de Preços foi salva com sucesso."
"Price:","Preço:"
"Processed <strong>%s%% %s/%d</strong> records","<strong>%s%% %s/%d</strong> registros processados"
"Product","Produto"
"Product Name3 ","Nome de Produto 3 "
"Product Name3 1","Nome de Produto 3 1"
"Product Name3 2","Nome de Produto 3 2"
"Product Reviews","Reviews do Produto"
"Product Tax Classes","Classes de Imposto do Produto"
"Product Thumbnail Itself","Miniatura do Próprio Produto"
"Product is not loaded.","O produto não foi carregado."
"Product:","Produto:"
"Products","Produtos"
"Products Bestsellers Report","Relatório de Produtos Mais Vendidos"
"Products Ordered","Produtos Comprados"
"Products in Carts","Produtos em Carrinhos"
"Profile Action","Ações de Perfil"
"Profile Actions XML","XML de Ações de Perfil"
"Profile Direction","Direção do Perfil"
"Profile History","Histórico do Perfil"
"Profile Information","Informações do Perfil"
"Profile Name","Nome do Perfil"
"Profile Payments","Pagamentos do Perfil"
"Profile Schedule","Calendário do Perfil"
"Profile Wizard","Assistente de Perfil"
"Profiles","Perfis"
"Promo","Promo"
"Promotions","Promoções"
"Purchased Item","Item Comprado"
"Qty:","Qtd:"
"Quantity","Quantidade"
"Queue Refresh","Atualizar Fila"
"Queued... Cancel","Na Fila... Cancelar"
"Radio Buttons","Radio Buttons"
"Rates","Taxas"
"Read details","Ver detalhes"
"Rebuild","Refazer"
"Rebuild Catalog Index","Refazer o índice do Catalogo"
"Rebuild Flat Catalog Category","Refazer o índice Flat de Categorias do Catálogo"
"Rebuild Flat Catalog Product","Refazer o índice Flat de Produtos do Catálogo"
"Recent Orders","Últimos Pedidos"
"Recent statistics have been updated.","As estatísticas recentes foram atualizadas."
"Recurring Profile View","Visualizar Cobranças Recorrentes"
"Recursive Dir","Diretório Recursivo"
"Redirect","Redirecionar"
"Reference","Referência"
"Reference ID","ID de Referência"
"Refresh","Atualizar"
"Refresh Now*","Atualizar Agora*"
"Refresh Statistics","Atualizar Estatísticas"
"Region/State","Estado/Região"
"Regular Price:","Preço Normal:"
"Release","Release"
"Release Stability","Estabilidade do Release"
"Release Version","Versão do Release"
"Remote FTP","FTP Remoto"
"Remove","Remover"
"Reports","Relatórios"
"Request Path","Solicitar Caminho"
"Required","Obrigatório"
"Required settings","Configurações obrigatórias"
"Reset","Resetar"
"Reset Filter","Resetar Filtro"
"Reset theme to default","Resetar para o tema padrão"
"Resize","Redimensionar"
"Resource Access","Acesso a Recursos"
"Resources","Recursos"
"Results","Resultados"
"Retrieve Password","Recuperar Senha"
"Return Html Version","Versão HTML de retorno"
"Return URL: ","URL de Retorno: "
"Revenue","Lucro"
"Reviews","Reviews"
"Reviews and Ratings","Reviews e Classificações"
"Rewrite Rules","Regras de Rewrite"
"Role ID","ID do Papel"
"Role Info","Info do Papel"
"Role Information","Informação do Papel"
"Role Name","Nome do Papel"
"Role Resources","Recursos do Papel"
"Role Users","Usuários desse Papel"
"Roles","Papéis"
"Roles Resources","Recursos de Papéis"
"Rotate CCW","Girar no sentido anti-horário"
"Rotate CW","Girar no sentido horário"
"Run","Executar"
"Run Profile","Executar Perfil"
"Run Profile Inside This Window","Executar Perfil Dentro Dessa Janela"
"Run Profile in Popup","Executar o Perfil em uma Nova Janela"
"Running... Kill","Executando... Finalizar"
"SKU","SKU"
"SKU:","SKU:"
"SORT BY:","ORDENAR POR:"
"SSL Error: Invalid or self-signed certificate","Erro de SSL: Certificado Inválido ou auto-assinado"
"Sales","Vendas"
"Sales Report","Relatório de Vendas"
"Samples","Amostras"
"Save","Salvar"
"Save & Generate","Salvar & Gerar"
"Save Account","Salvar Conta"
"Save As","Salvar Como"
"Save Cache Settings","Salvar Configurações de Cache"
"Save Config","Salvar Config"
"Save Currency Rates","Salvar Taxas de Moeda"
"Save Profile","Salvar Perfil"
"Save Role","Salvar Papel"
"Save Template","Salvar Template"
"Save Theme","Salvar Tema"
"Save User","Salvar Usuário"
"Save and Continue Edit","Salvar e Continuar Editando"
"Screens:","Telas:"
"Search","Pesquisar"
"Search Index","índice de Pesquisa"
"Search Term","Termo de Pesquisa"
"Search Terms","Termos de Pesquisa"
"Select","Selecionar"
"Select All","Selecionar Tudo"
"Select Category","Selecionar Categoria"
"Select Date","Selecionar Data"
"Select Range","Selecionar Faixa"
"Select Visible","Selecionar Visíveis"
"Select date","Selecionar data"
"Selected allowed currency ""%s"" is not available in installed currencies.","A moeda ""%s"" está selecionada porém não existe na lista de moedas instaladas."
"Selected base currency is not available in installed currencies.","A moeda base selecionada não existe na lista de moedas instaladas."
"Selected default display currency is not available in allowed currencies.","A moeda padrão selecionada não está disponível na lista de moedas permitidas."
"Selected default display currency is not available in installed currencies.","A moeda padrão selecionada não está disponível na lista de moedas instaladas."
"Self-assigned roles cannot be deleted.","Os papéis atribuídos a si próprio não podem ser deletados."
"Sender","Remetente"
"Separate Email","Separar Email"
"Shipment #%s comment added","Comentário adicionado a remessa #%s"
"Shipment #%s created","Remessa #%s criada"
"Shipment Comments","Comentários da Remessa"
"Shipment History","Histórico de Remessas"
"Shipments","Remessas"
"Shipping","Envio"
"Shipping Address","Endereço de Envio"
"Shipping Address: ","Endereço de Envio: "
"Shipping Origin","Origem do Envio"
"Shipping Price","Valor do Frete"
"Shipping address selection is not applicable","Não é necessário escolher um endereço de envio"
"Shipping method must be specified.","Um método de envio deve ser selecionado."
"Shipping method selection is not applicable","Não é necessário escolher um método de envio"
"Shopping Cart","Carrinho"
"Shopping Cart Price Rules","Regras de Preço do Carrinho"
"Shopping Cart from %s","Carrinho de %s"
"Show By","Exibir Por"
"Show Report For","Exibir Relatório Para"
"Show Reviews","Exibir Reviews"
"Show confirmation page: ","Mostrar página de confirmação: "
"Silent Post URL:","URL de post 'silencioso':"
"Sitemap Information","Informação de Sitemap"
"Size for %s","Tamanho para %s"
"Skip Category Selection","Pular Seleção de Categoria"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","Alguns itens desse pedido possuem tipos de fatura e de remessa diferentes. Você só poderá criar uma remessa depois que a fatura correspondente for criada."
"Some of the ordered items do not exist in the catalog anymore and will be removed if you try to edit the order.","Alguns itens desse pedido não existem mais no catálogo da loja e serão removidos se esse pedido for editado."
"Sorry, this feature is coming soon...","Desculpe, essa função ainda não está disponível..."
"Sort Order","Ordem de Classificação"
"Special Price:","Preço Especial:"
"Specific Countries","Países Específicos"
"Specified","Especificado"
"Specified profile does not exist.","O Perfil especificado não existe."
"Spreadsheet Name:","Nome da planilha:"
"Start Date","Data de Início"
"Start/Reset Validation...","Iniciar/Reiniciar Validação..."
"Starting profile execution, please wait...","Iniciando a execução do perfil, aguarde..."
"State/Province:","Estado:"
"Static Blocks","Blocos Estáticos"
"Status","Status"
"Status:","Status:"
"Stock Quantity:","Quantidade em Estoque:"
"Stock notification was saved.","A Notificação de Estoque foi salva com sucesso."
"Store","Loja"
"Store Email Addresses Section","Sessão de Endereços de Email da Loja"
"Store View","View da Loja"
"Store:","Loja:"
"Stores","Lojas"
"Subject","Assunto"
"Submit","Enviar"
"Subpackage cannot be conflicting.","O subpacote não pode conflitar com o pacote principal."
"Subtotal","Subtotal"
"Switch/Solo card issue number: %s","Número de emissão Switch/Solo: %s"
"Switch/Solo card start Date: %s/%s","Data de validade inicial Switch/Solo: %s/%s"
"Switch/Solo/Maestro Only","Apenas para cartões Switch/Solo/Maestro"
"Switch/Solo/Maestro(UK Domestic) Only","Apenas para cartões Switch/Solo/Maestro(UK Domestic)"
"Switch/Solo/Maestro(UK Domestic) card issue number: %s","Número de emissão do cartao Switch/Solo/Maestro(UK Domestic): %s"
"Switch/Solo/Maestro(UK Domestic) card start Date: %s/%s","Data de validade inicial Switch/Solo/Maestro(UK Domestic): %s/%s"
"Synchronization is required.","Sincronização requerida."
"Synchronization of media storages has been successfully completed.","A sincronização dos armazenamentos de mídia foi executada com sucesso."
"Synchronize","Sincronizar"
"Synchronizing %s to %s","Sincronizando %s com %s"
"Synchronizing...","Sincronizando..."
"System","Sistema"
"System Section","Sessão de Sistema"
"System busy","Sistema Ocupado"
"T-Shirts","Camisetas"
"Tags","Tags"
"Target","Alvo"
"Target Path","Caminho Alvo"
"Tax","Imposto"
"Tb","Tb"
"Tell a Friend","Enviar para um Amigo"
"Template","Template"
"Template Content","Conteúdo do Template"
"Template Information","Informação do Template"
"Template Name","Nome do Template"
"Template Styles","Estilos do Template"
"Template Subject","Assunto do Template"
"Template Type","Tipo do Template"
"Temporary (302)","Temporário (302)"
"Terms and Conditions","Termos e Condições"
"Text","Texto"
"The Catalog Rewrites were refreshed.","Os Rewrites do catálogo foram atualizados."
"The CatalogInventory Stock Status has been rebuilt.","O Status do Estoque do Catálogo foi realizado."
"The Comment Text field cannot be empty.","O campo de comentário não pode ficar vazio."
"The Flat Catalog Product was rebuilt","O Catálogo Flat de Produtos foi refeito"
"The JavaScript/CSS cache has been cleaned.","O cache de JavaScript/CSS foi limpo."
"The JavaScript/CSS cache has been cleared.","O cache de JavaScript/CSS foi limpo."
"The Layered Navigation indexing has been queued.","O processo de Indexação do sistema de navegação por camadas foi colocado na fila."
"The Layered Navigation indexing queue has been canceled.","A fila de indexação para o sistema de navegação por camadas foi limpa."
"The Layered Navigation indices were refreshed.","Os índices do sistema de navegação por camadas foram atualizados."
"The Layered Navigation process has been queued to be killed.","O processo de indexação do sistema de navegação por camadas foi marcado para ser removido da fila."
"The Magento cache storage has been flushed.","A área de armazenamento do cache do Magento foi limpa com sucesso."
"The URL Rewrite has been deleted.","O Rewrite de URL foi deletado."
"The URL Rewrite has been saved.","O Rewrite de URL foi salvo."
"The account has been saved.","A conta foi salva com sucesso."
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","Em sistemas Windows, esse arquivo poderá ser descompactado com o programa <a href=""%s"">%s</a>"
"The attribute set has been removed.","Conjunto de atributos removido."
"The backup has been created.","Backup criado com sucesso."
"The billing agreement has been canceled.","O contrato de compra foi cancelado."
"The billing agreement has been deleted.","O contrato de compra foi deletado."
"The cache storage has been flushed.","A área de armazenamento do cache foi limpa com sucesso."
"The card has failed verification with the issuer bank.","O cartão não foi aprovado na verificação com o banco."
"The carrier needs to be specified.","A transportadora deve ser especificada."
"The catalog index has been rebuilt.","O índice do catálogo foi refeito."
"The catalog rewrites have been refreshed.","Os rewrites de catálogo foram atualizados."
"The configuration has been saved.","A configuração foi salva com sucesso."
"The credit memo has been canceled.","Nota de crédito cancelada com sucesso."
"The credit memo has been created.","Nota de crédito criada com sucesso."
"The credit memo has been voided.","Nota de crédito anulada com sucesso."
"The custom variable has been deleted.","A variável customizada foi deletada com sucesso."
"The custom variable has been saved.","A variável customizada foi salva com sucesso."
"The customer has been deleted.","Cliente deletado com sucesso."
"The customer has been saved.","Os dados do cliente foram salvos com sucesso."
"The design change has been deleted.","Mudança de Design deletada com sucesso."
"The design change has been saved.","Mudança de Design salva com sucesso."
"The email address is empty.","O endereço de email está vazio."
"The email template has been deleted.","O template de email foi deletado com sucesso."
"The email template has been saved.","O template de email foi salvo com sucesso."
"The flat catalog category has been rebuilt.","O catálogo flat de categorias foi refeito com sucesso."
"The group node name must be specified with field node name.","O nó do grupo deve ser especificado com o nome do nó."
"The image cache was cleaned.","O cache de imagens foi limpo com sucesso."
"The image cache was cleared.","O cache de imagens foi limpo com sucesso."
"The information in this tab has been changed.","Essa aba possui informações que foram alteradas."
"The invoice and shipment have been created.","Fatura e Remessa criados com sucesso."
"The invoice and the shipment  have been created. The shipping label cannot be created at the moment.","A fatura e a remessa foram criadas. A etiqueta não pode ser criada."
"The invoice has been canceled.","A fatura foi cancelada com sucesso."
"The invoice has been captured.","A fatura foi capturada com sucesso."
"The invoice has been created.","A fatura foi criada com sucesso."
"The invoice has been voided.","A fatura foi anulada com sucesso."
"The invoice no longer exists.","Essa fatura não existe mais."
"The order does not allow creating an invoice.","Esse tipo de pedido não permite a criação de faturas."
"The order no longer exists.","Esse pedido não existe mais."
"The poll has been deleted.","A enquete foi deletada com sucesso."
"The poll has been saved.","A enquete foi salva com sucesso."
"The profile has been deleted.","O perfil foi deletado com sucesso."
"The profile has been saved.","O perfil foi salvo com sucesso."
"The profile has been updated.","O perfil foi atualizado com sucesso."
"The profile has no changes.","Esse perfil não possui nenhuma alteração."
"The profile you are trying to save no longer exists","O perfil que você está tentando salvar não existe mais"
"The rating has been deleted.","Classificação deletada com sucesso."
"The rating has been saved.","Classificação salva com sucesso."
"The role has been deleted.","O papel foi deletado com sucesso."
"The role has been saved.","O papel foi salvo."
"The role has been successfully saved.",""O papel foi salvo com sucesso."
"The search index has been rebuilt.","O índice de pesquisa foi refeito."
"The shipment has been created.","Remessa criada com sucesso."
"The shipment has been created. The shipping label has been created.","Remessa e Etiqueta criados com sucesso."
"The shipment has been sent.","A remessa foi enviada com sucesso."
"The tag has been deleted.","A tag foi deletada com sucesso."
"The tag has been saved.","A tag foi salva com sucesso."
"The user has been deleted.","O usuário foi deletado com sucesso."
"The user has been saved.","Os dados do usuário foram salvos com sucesso."
"Theme configurations are successfully reset.","As configurações de tema foram resetadas com sucesso."
"Theme label can\'t be empty","O rótulo do tema não pode ser vazio"
"Theme label:","Rótulo do Tema:"
"Themes JavaScript and CSS files combined to one file.","Combinar arquivos JavaScript e CSS do tema em um único arquivos."
"There has been wrong payment information submitted or time limit has expired. Please, try again.","Os dados de pagamento enviados estavam errados ou o limite de tempo expirou. Tente novamente"
"There is an error in one of the option rows.","Existe um erro em uma das opções."
"This Account is","Esta Conta está"
"This Email template no longer exists.","Esse template de email não existe mais."
"This Role no longer exists","Esse papel não existe mais"
"This Role no longer exists.","Esse papel não existe mais."
"This account is","Esta conta está"
"This account is inactive.","Esta conta está desativada."
"This attribute set does not have attributes which we can use for configurable product","Esse grupo de atributos não possui nenhum atributo usável em produtos configuráveis"
"This attribute shares the same value in all the stores","Esse atributo compartilha o mesmo valor em todas as lojas"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","Essa é uma loja de demonstração. Todos os pedidos realizados através dessa loja não serão processados ou entregues"
"This is a required field.","Campo obrigatório."
"This product is currently disabled.","Esse produto se encontra desativado no momento."
"This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed.","Esse relatório depende de configurações de fuso horário. Caso o fuso horário seja modificado, as estatísticas deverão ser atualizadas para refletir as alterações."
"This section is not allowed.","Sessão não permitida."
"This tab contains invalid data. Please solve the problem before saving.","Essa aba possui dados inválidos. Corriga os dados problemáticos antes de salvar."
"This user no longer exists.","Esse usuário não existe mais."
"Thumbnail","Miniatura"
"Time","Hora"
"Time selection:","Seleção de hora:"
"Time:","Hora:"
"Timeout limit for response from synchronize process was reached.","O limite de tempo de espera por uma resposta do processo de sincronização foi alcançado."
"Title bar","Barra de Título"
"To","Para"
"To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel.","Para cancelar as autorizações pendentes e liberar os valores já processados durante esse pagamento, clique em cancelar."
"To use Payflow Link, you must configure your Payflow Link account on the Paypal website.","Para usar o Payflow Link, você deve configurar a sua conta Payflow link no site do Paypal."
"Toggle Editor","Ativar Editor"
"Tools","Ferramentas"
"Top 5 Search Terms","5 Termos de Pesquisa Mais Utilizados"
"Total","Total"
"Total %d records found","Total de %d registros encontrados"
"Total Invoiced","Total Faturado"
"Total Order Amount","Valor Total do Pedido"
"Total Refunded","Total Reembolsado"
"Total of %d record(s) have been deleted.","%d registro(s) deletados."
"Total of %d record(s) have been updated.","%d registro(s) atualizados."
"Total of %d record(s) were canceled.","%d registro(s) cancelados."
"Track Order","Rastrear Pedido"
"Track this shipment","Rastrear essa remessa"
"Tracking number %s for %s assigned","Número de rastreio %s adicionado para o item %s"
"Tracking number cannot be empty.","O número de rastreio não pode ser vazio."
"Transaction Data","Dados da Transação"
"Transaction Details","Detalhes da Transação"
"Transaction ID","ID da Transação"
"Transaction Type","Tipo da Transação"
"Transactional Emails","Emails Transacionais"
"Transactions","Transações"
"Try Magento Go for Free","Experimente o Magento Go Gratuitamente"
"Type","Tipo"
"Type:","Tipo:"
"URL Rewrite","Rewrite de URL"
"URL Rewrite Information","Informação do Rewrite de URL"
"URL Rewrite Management","Gerenciamento de Rewrite de URL"
"Unable to cancel the credit memo.","Não foi possivel cancelar a nota de crédito."
"Unable to find a Email Template to delete.","Não foi possivel localizar o template a ser deletado."
"Unable to find a poll to delete.","Não foi possivel localizar a enquete a ser deletada."
"Unable to find a tag to delete.","Não foi possivel localizar a tag a ser deletada."
"Unable to find a user to delete.","Não foi possivel localizar o usuário a ser deletado."
"Unable to initialize import model","Não foi possivel carregar o modelo de importação"
"Unable to refresh lifetime statistics.","Não foi possivel atualizar as estatísticas totais."
"Unable to refresh recent statistics.","Não foi possivel atualizar as estatísticas recentes."
"Unable to save the cron expression.","Não foi possivel salvar essa regra do cron."
"Unable to save the invoice.","Não foi possivel salvar a fatura."
"Unable to send the invoice email.","Não foi possivel enviar o email com a fatura."
"Unable to send the shipment email.","Não foi possivel enviar o email com a remessa."
"Unable to void the credit memo.","Não foi possivel anular a nota de crédito."
"Unknown","Desconhecido"
"Unknown Error","Erro Desconhecido"
"Unknown Error.","Erro Desconhecido."
"Unlimited","Ilimitado"
"Unselect All","Deselecionar Todos"
"Unselect Visible","Deselecionar Visíveis"
"Update","Atualizar"
"Update Preview","Preview de Atualização"
"Updated At","Atualizado Em"
"Upload File","Enviar Arquivo"
"Upload Files","Enviar Arquivos"
"Upload HTTP Error","Erro de HTTP durante Upload"
"Upload I/O Error","Erro de I/O durante Upload"
"Upload Security Error","Erro de segurança durante o Upload"
"Upload import file","Enviar Arquivo de importação"
"Use All Available Attributes","Usar todos os Atributos Disponíveis"
"Use Config Settings","Usar as Definições de Configuração"
"Use Default","Usar o Padrão"
"Use Default Value","Usar o Valor Padrão"
"Use Default Variable Values","Usar o Valor Padrão da Variável"
"Use Silent Post:","Usar Post 'silencioso':"
"Use Website","Usar Website"
"Used Currently For","Atualmente Usado Para"
"Used as Default For","Usado Por Padrão Para"
"User","Usuário"
"User Email","Email do Usuário"
"User ID","ID do Usuário"
"User Info","Info do Usuário"
"User Information","Informação do Usuário"
"User Name","Nome do Usuário"
"User Name is required field.","Nome do Usuário é um campo obrigatório."
"User Name:","Nome do Usuário:"
"User Role","Papel do Usuário"
"User Roles","Papéis do Usuário"
"User Roles Information","Informações Sobre os Papéis do Usuário"
"User name","Nome do usuário"
"Users","Usuários"
"Validation Results","Resultados da Validação"
"Value","Valor"
"Value Delimiter:","Delimitador de Valor:"
"Variable","Variável"
"Variable Code","Código Variável"
"Variable HTML Value","Valor HTML Variável"
"Variable ID","ID Variável"
"Variable Name","Nome Variável"
"Variable Plain Value","Valor Simples Variável"
"Verification Failed","Falha na Verificação"
"Verification Successful","Verificado com Sucesso"
"Verification cannot be processed","A verificação não pode ser realizada"
"View","Visualizar"
"View Actions XML","Visualizar XML de Ações"
"View Details","Visualizar Detalhes"
"View Full Size","Visualizar em Tamanho Real"
"View Gallery","Visualizar Galeria"
"View Memo","Visualizar Notas"
"View Memo for #%s","Visualizar Notas do ite #%s"
"View Shipment","Visualizar Remessa"
"View Statistics For","Visualizar Estatísticas Para"
"Visibility:","Visibilidade:"
