"Retrieve list of shipments by filters","Trazer lista de remessas por filtros"
"Retrieve order information","Trazer informações do pedido"
"Retrieve orders info","Trazer info dos pedidos"
"Retrieve shipment info","Trazer info da remessa"
"Retrieve shipment information","Trazer informações da remessa"
"Return to Stock","Colocar de volta no Estoque"
"Returned","Devolvido"
"Returns","Devoluções"
"Revenue","Rendimentos"
"Row Subtotal","Subtotal da Linha"
"Row Total","Total da Linha"
"SHIP TO:","ENVIAR PARA:"
"SKU","SKU"
"SOLD TO:","VENDIDO PARA:"
"Sales","Vendas"
"Sales Discount","Desconto de Venda"
"Sales Emails","Emails de Venda"
"Sales Emails Section","Sessão de Emails de Venda"
"Sales Invoice Print View","View de Impressão de Fatura de Venda"
"Sales Items","Itens de Venda"
"Sales Order Print View","View de Impressão de Pedido de Venda"
"Sales Section","Sessão de Vendas"
"Sales Shipment Print View","View de Impressão de Remessa de Venda"
"Sales Shipping","Remessas de Venda"
"Sales Tax","Impostos de Venda"
"Sales Total","Total de Vendas"
"Same As Billing Address","Mesmo Endereço que o de Cobrança"
"Save Order Address","Salvar Endereço do Pedido"
"Save Status","Salvar Status"
"Save Status Assignment","Salvar Atribuição de Status"
"Save in address book","Salvar no catálogo de endereços"
"Schedule","Calendário"
"Select","Selecionar"
"Select All","Selecionar Todos"
"Select from existing customer addresses:","Selecionar dos endereços de cliente já existentes:"
"Send Credit Memo Comment Email Copy To","Enviar Cópia do Email de Comentário de Nota de Crédito para"
"Send Credit Memo Comments Email Copy Method","Método de Envio da Cópia do Email De Comentários de Nota de Crédito"
"Send Credit Memo Email Copy Method","Método de Envio da Copia do Email de Nota de Crédito"
"Send Credit Memo Email Copy To","Enviar Cópia do Email de Nota de Crédito Para"
"Send Email","Enviar Email"
"Send Invoice Comment Email Copy To","Enviar Cópia do Email de Comentário da Fatura Para"
"Send Invoice Comments Email Copy Method","Método de Envio da Cópia do Email de Comentários da Fatura"
"Send Invoice Email Copy Method","Método de Envio da Cópia do Email de Fatura"
"Send Invoice Email Copy To","Enviar Cópia do Email de Fatura Para"
"Send Order Comment Email Copy To","Enviar Cópia do Email de Comentário de Pedido Para"
"Send Order Comments Email Copy Method","Método de Envio da Cópia do Email de Comentários do Pedido"
"Send Order Email","Enviar Email do Pedido"
"Send Order Email Copy Method","Método de Envio da Cópia do Email de Pedido"
"Send Order Email Copy To","Enviar Cópia do Email de Pedido Para"
"Send Sales Emails","Enviar Emails de Vendas"
"Send Shipment Comment Email Copy To","Enviar Cópia do Email de Comentário de Remessa Para"
"Send Shipment Comments Email Copy Method","Método de Envio da Cópia do Email de Comentários de Remessa"
"Send Shipment Email Copy Method","Método de Envio da Cópia do Email de Remessa"
"Send Shipment Email Copy To","Enviar Cópia do Email de Remessa Para"
"Send Tracking Information","Enviar Informações de Rastreio"
"Set order for existing transactions not allowed","Não é permitido a configuração de um pedido para transações já existentes"
"Ship","Enviar"
"Ship To","Enviar Para"
"Ship to Name","Enviar para o Nome"
"Shipment","Remessas"
"Shipment #","Remessa #"
"Shipment #%1$s | %3$s (%2$s)","Remessa #%1$s | %3$s (%2$s)"
"Shipment #%s","Remessa #%s"
"Shipment Comment Email Sender","Remetente do Email de Comentário da Remessa"
"Shipment Comment Email Template","Template do Email de Comentário da Remessa"
"Shipment Comment Email Template for Guest","Template do Email de Comentário da Remessa para Visitante"
"Shipment Comments","Comentários da Remessa"
"Shipment Email Sender","Remetente do Email da Remessa"
"Shipment Email Template","Template do Email da Remessa"
"Shipment Email Template for Guest","Template do Email de Remessa para Visitante"
"Shipment Update","Atualização de Remessa"
"Shipment Update for Guest","Atualização de Remessa para Visitante"
"Shipments","Remessas"
"Shipped","Enviado"
"Shipped By","Enviado Por"
"Shipping","Envio"
"Shipping & Handling","Envio & Manuseio"
"Shipping &amp; Handling","Envio &amp; Manuseio"
"Shipping &amp; Handling Information","Informações de Envio &amp; Manuseio"
"Shipping Address","Endereço de Envio"
"Shipping Amount","Valor do Frete"
"Shipping Information","Informações de Envio"
"Shipping Method","Método de Envio"
"Shipping Method:","Método de Envio:"
"Shipping Refund","Reembolso de Envio"
"Shipping and Tracking Information","Informações de Envio e Rastreio"
"Shopping Cart","Carrinho de Compras"
"Show Packages","Mostrar Pacotes"
"Signature Confirmation","Confirmação de Assinatura"
"Signed Up From","Assinado De"
"Size","Tamanho"
"Sku","Sku"
"Some of the products below do not have all the required options. Please edit them and configure all the required options.","Alguns dos produtos abaixo não estão com todas as opções obrigatórias configuradas. Por favor edite-os e configure todas as opções solicitadas."
"Sorry, no quotes are available for this order at this time.","Desculpe, não existem quotes disponíveis para esse pedido no momento."
"Source object is not specified.","Objeto fonte não especificado."
"Specified profile does not exist.","O perfil especificado não existe."
"State Code [State Title]","Código do Estado [Título do Estado]"
"State/Province","Estado"
"Status","Status"
"Status Code","Código do Status"
"Status Label","Rótulo do Status"
"Status:","Status:"
"Store Credit","Crédito na Loja"
"Store View Specific Labels","Rótulos Específicos da View da Loja"
"Street Address","Endereço"
"Submit Comment","Enviar Comentário"
"Submit Credit Memo","Enviar Nota de Crédito"
"Submit Invoice","Enviar Fatura"
"Submit Invoice and Shipment","Enviar Fatura e Remessa"
"Submit Order","Enviar Pedido"
"Submit Shipment","Enviar Remessa"
"Subscribe to Newsletter","Assinar a Newsletter"
"Subscribe to Order Status","Assinar o Status de Pedido"
"Subtotal","Subtotal"
"Subtotal after discount.","Subtotal depois do desconto."
"Subtotal:","Subtotal:"
"Suspected Fraud","Suspeita de Fraude"
"Suspend","Suspender"
"Suspended","Suspenso"
"Tax","Impostos"
"Tax Amount","Valor dos Impostos"
"Tax Percent","Porcentagem de Impostos"
"Telephone","Telefone"
"The Order State ""%s"" must not be set manually.","O Estado de Pedido ""%s"" deve ser setado manualmente."
"The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract.","O model de total de endereço deve extender a classe Mage_Sales_Model_Quote_Address_Total_Abstract."
"The billing agreement ""%s"" has been canceled.","O contrato de compra ""%s"" foi cancelado."
"The billing agreement ""%s"" has been created.","O contrato de compra ""%s"" foi criado com sucesso."
"The coupon code has been accepted.","O cupom foi aceito com sucesso."
"The message has been sent.","A mensagem foi enviada com sucesso."
"The message was sent.","A mensagem foi enviada."
"The order address has been updated.","O endereço do pedido foi atualizado."
"The order email has been sent.","O email do pedido foi enviado com sucesso."
"The order has been cancelled.","O pedido foi cancelado com sucesso."
"The order has been created.","O pedido foi cancelado com sucesso."
"The order has been put on hold.","O pedido foi colocado em espera com sucesso."
"The order has been released from holding status.","O pedido foi retirado da espera com sucesso."
"The order has not been cancelled.","O pedido não foi cancelado."
"The order status has been assigned.","O status do pedido foi atribuído com sucesso."
"The order status has been saved.","O status do pedido foi salvo com sucesso."
"The order status has been unassigned.","O status do pedido foi desatribuído com sucesso."
"The order was not put on hold.","O pedido não foi colocado em espera."
"The order was not unheld.","O pedido não foi tirado do estado de espera."
"The order was placed using %s","O pedido foi realizado usando %s"
"The order(s) cannot be canceled","O(s) pedido(s) não pode(m) ser cancelado(s)"
"The payment has been accepted.","O pagamento foi aceito com sucesso."
"The payment has been denied.","O pagamento foi negado com sucesso."
"The payment has been voided.","O pagamento foi anulado com sucesso."
"The profile has been updated.","O perfil foi atualizado com sucesso."
"The profile has no changes.","O perfil não teve nenhuma mudança."
"The profile state has been updated.","O estado do perfil foi atualizado com sucesso."
"The quantity you want to add exceeds the total shipped quantity for some of selected Product(s)","A quantidade que você deseja adicionar excede a quantidade total enviada para alguns dos produtos selecionados"
"The requested Payment Method is not available.","O Método de Pagamento solicitado não está disponível."
"The shipping label has been created.","A etiqueta de envio foi criada com sucesso."
"The transaction ""%s"" (%s) is already closed.","A transação ""%s"" (%s) já está fechada."
"The transaction ""%s"" cannot be captured yet.","A transação ""%s"" ainda não pode ser capturada."
"The value that you entered is not valid.","O valor que você digitou não é valido."
"There are no billing agreements yet.","Ainda não existem contratos de compra."
"There are no printable documents related to selected orders.","Não existem documentos que podem ser impressos relacionados aos pedidos selecionados."
"There are no shipping labels related to selected %s.","Não existem etiquetas de envio relacionadas aos %s selecionados."
"There is no need to approve this payment.","Não existe necessidade de se aprovar esse pagamento."
"There is no need to deny this payment.","Não existe necessidade de se negar esse pagamento."
"There is no update for the payment.","Não existe nenhuma atualização para o pagamento."
"This message will be shown in shopping cart when subtotal after discount less than minimum amount.","Essa mensagem será exibida no carrinho de compras quando o subtotal depois do desconto for menor que a quantia de pedido mínima."
"This operation requires an existing transaction object.","Essa operação requer que um objeto de transação já exista."
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be canceled and a new order will be placed.","Esse pedido possui (%s) itens e por isso não pode ser editado através da interface administrativa, se você deseja continuar com a edição os (%s) itens serão removidos, o pedido será cancelado e um novo pedido será criado."
"This order no longer exists.","Esse pedido não existe mais."
"This product does not have any configurable options","Esse produto não possui nenhuma opção configurável"
"This profile state cannot be changed to ""%s"".","O estado desse perfil não pode ser alterado para ""%s""."
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you wish to proceed?","Essa ação irá criar um reembolso de modo offline. Para criar um reembolso de modo online, abra uma fatura e uma nota de crédito relacionada a ela. Deseja continuar?"
"Tier Pricing","Preço em Camadas"
"Title","Título"
"To","Para"
"To Name","Para o Nome"
"To:","Para:"
"Total","Total"
"Total %d product(s)","Total de %d produto(s)"
"Total (ex)","Total (ex)"
"Total (inc)","Total (inc)"
"Total Due","Total Devido"
"Total Invoiced","Total Faturado"
"Total Invoiced Paid","Total Faturado e Pago"
"Total Invoiced VS Paid Report","Relatório de Total Faturado VS Total Pago"
"Total Invoiced not Paid","Total Faturado não Pago"
"Total Ordered Report","Relatório de Total Pedido"
"Total Paid","Total Pago"
"Total Qty","Qtd Total"
"Total Refund","Reembolso Total"
"Total Refunded","Total Reembolsado"
"Total Refunded Report","Relatorio de Total Reembolsado"
"Total Sales Shipping","Total de Frete de Venda"
"Total Shipped Report","Relatório de Total Enviado"
"Total Shipping","Frete Total"
"Total Shipping Charges","Custos Totais de Frete"
"Total Tax","Total de Impostos"
"Total Weight","Peso Total"
"Track Order","Rastrear Pedido"
"Track all shipment(s)","Rastrear todas as remessas"
"Track all shipments","Rastrear todas as remessas"
"Track this shipment","Rastrear essa remessa"
"Track your order","Rastrear seu pedido"
"Tracking","Rastreamento"
"Tracking Number","Número de Rastreio"
"Tracking Number(s):","Número(s) de Rastreio:"
"Transaction ""%s"" was already processed.","A transação ""%s"" já foi processada."
"Transaction ID","ID da Transação"
"Transaction ID must not be empty.","O ID da transação não pode ser vazio."
"Transaction ID: ""%s"".","ID da Transação: ""%s""."
"Transaction Type","Tipo da Transação"
"Transactions","Transações"
"Trial ","Avaliação "
"Trial Payment","Pagamento de Avaliação"
"Trial Period","Período de Avaliação"
"Trial period payment","Pagamento de período de avaliação"
"Type","Tipo"
"Unassign","Desasociar"
"Unhold","Tirar de Espera"
"Unhold action is not available.","Ação de tirar de esperar não está disponível."
"Unhold order","Tirar pedido de espera"
"Unknown State","Estado Desconhecido"
"Unknown Status","Status Desconhecido"
"Unsupported transaction type ""%s"".","Tipo de transação desconhecido ""%s""."
"Update Changes","Atualizar Mudanças"
"Update Items and Qty\'s","Atualizar Itens e Qtds"
"Update Qty\'s","Atualizar Qtds"
"Updated At","Atualizado Em"
"Updated:","Atualizado:"
"Use Aggregated Data (beta)","Usar Dados Agregados (beta)"
"Use Order Status As Default","Usar Status do Pedido como Padrão"
"Validate Each Address Separately in Multi-address Checkout","Validar Cada Endereço Separadamente no Checkout de Endereços Múltiplos"
"Value","Valor"
"View","Visualizar"
"View All","Visualizar Todos"
"View Another Order","Visualizar Outro Pedido"
"View Order","Visualizar Pedido"
"Visible on Frontend","Visível no Frontend"
"Void","Anular"
"Void invoice","Anular fatura"
"Voided authorization.","Autorização anulada."
"Website","Website"
"Weight","Peso"
"Whether buyer can define the date when billing for the profile begins.","Define se o cliente pode ou não definir a data de ínicio do perfil de cobrança."
"Width","Largura"
"Wishlist","Lista de Desejos"
"Wrong billing agreement ID specified.","O ID do contrato de compra especificado é inválido."
"Wrong quote item id to update configuration.","Id de item de quote inválido para poder atualizar a configuração."
"Wrong state: ""%s"".","Estado inválido: ""%s""."
"Yes","Sim"
"You can leave a box blank if you don\'t wish to add a gift message for whole order","Você poderá deixar esse campo em branco se não deseja adicionar uma mensagem de presente para todo o pedido"
"You have placed no orders.","Você não realizou nenhum pedido."
"You will be redirected to the payment system website.","Você será redirecionado ao webiste do sistema de pagamento."
"Your credit card will be charged for","Seu cartão será debitado em"
"ZIP/Post Code","CEP"
"Zip/Postal Code","CEP"
"cm","cm"
"in","in"
"kg","kg"
"lb","lb"
"the credit memo email is not sent","o email da nota de crédito não foi enviado"
"the credit memo email was sent","o email da nota de crédito foi enviado"
"the invoice email is not sent","o email da fatura não foi enviado"
"the invoice email was sent","o email da fatura foi enviado"
"the order confirmation email is not sent","o email de confirmação do pedido não foi enviado"
"the order confirmation email was sent","o email de confirmação do pedido foi enviado"
"the shipment email is not sent","o email de remessa não foi enviado"
"the shipment email was sent","o email de remessa foi enviado"
